ra,dec,SDSS_Objid,Prediction,Label
138.4969,16.81879997253418,1237667783889256693,0.0027356045,Barred-NonRings
138.5048,9.203200340270996,1237661068169445730,0.09338132,Barred-NonRings
138.5102,33.460601806640625,1237660960791986425,0.30707937,Barred-NonRings
138.513,8.96049976348877,1237661065485222065,0.046754446,Barred-NonRings
138.5198,46.20389938354492,1237657606967066726,0.06607623,Barred-NonRings
138.532,49.96630096435547,1237654652569321644,0.12049681,Barred-NonRings
138.5489,22.655000686645508,1237667212658541025,0.0001483662,Barred-NonRings
138.5525,58.35070037841797,1237651538165629081,0.60860056,Barred-Rings
138.5649,53.5702018737793,1237654383052128427,0.083802186,Barred-NonRings
138.5749,10.89210033416748,1237661070317125795,0.18241099,Barred-NonRings
138.58,19.033899307250977,1237667292115370171,0.7749402,Barred-Rings
138.5953,7.103600025177002,1237658492798238960,0.7876442,Barred-Rings
138.6071,12.529899597167969,1237671261737845036,0.10710321,Barred-NonRings
138.619,66.66709899902344,1237663918420918402,0.008908158,Barred-NonRings
138.6231,26.275999069213867,1237665129063121076,0.00055108574,Barred-NonRings
138.628,21.0314998626709,1237667210510794958,0.35049105,Barred-NonRings
138.6282,47.46490097045898,1237657633797701775,0.13866837,Barred-NonRings
138.643,3.5208001136779785,1237654601558458566,0.018707622,Barred-NonRings
138.6677,47.16049957275391,1237657770706010303,0.0002134534,Barred-NonRings
138.6849,9.942099571228027,1237661066559094807,0.17383918,Barred-NonRings
138.6943,14.355600357055664,1237668289613463875,0.00047558968,Barred-NonRings
138.697,11.904199600219728,1237671123762217161,0.9748411,Barred-Rings
138.7208,40.63460159301758,1237657627904049325,0.27271265,Barred-NonRings
138.725,20.296899795532227,1237667293726245032,0.21372749,Barred-NonRings
138.727,15.690899848937988,1237667782278578381,0.951592,Barred-Rings
138.735,31.678699493408203,1237661124544036961,0.094000556,Barred-NonRings
138.736,16.381399154663086,1237670449986273413,0.75688976,Barred-Rings
138.7362,49.064300537109375,1237655107291840660,0.0024081867,Barred-NonRings
138.7372,17.904800415039062,1237667538002510032,0.00068513275,Barred-NonRings
138.7408,26.13969993591309,1237665098461937792,0.00092579273,Barred-NonRings
138.741,53.38639831542969,1237653613721419946,0.42992038,Barred-NonRings
138.7551,37.43709945678711,1237660635988820142,0.05320791,Barred-NonRings
138.763,40.72420120239258,1237657627904049376,0.29859674,Barred-NonRings
138.7651,48.58769989013672,1237657634871771431,0.00015041832,Barred-NonRings
138.768,9.717100143432615,1237661068706513131,0.12907517,Barred-NonRings
138.7696,40.74610137939453,1237657627904049432,0.027775465,Barred-NonRings
138.77,41.99689865112305,1237657775007531233,0.9382165,Barred-Rings
138.7837,18.52330017089844,1237667538539512012,0.013835143,Barred-NonRings
138.7886,55.82659912109375,1237651250951618760,0.1403593,Barred-NonRings
138.8158,22.262399673461918,1237667212121669892,0.066681094,Barred-NonRings
138.819,9.283300399780272,1237661068169576714,0.0004051261,Barred-NonRings
138.827,31.899099349975582,1237661124544102601,0.06440643,Barred-NonRings
138.833,15.227299690246582,1237667781741707470,0.1651186,Barred-NonRings
138.8468,28.97319984436035,1237664091829174419,0.11046113,Barred-NonRings
138.8502,12.161199569702148,1237671261201039731,0.0478093,Barred-NonRings
138.8539,40.02880096435547,1237658200740003988,0.0044536935,Barred-NonRings
138.858,55.059600830078125,1237651190286647403,0.35051084,Barred-NonRings
138.8588,5.558599948883057,1237658424081514677,0.22985087,Barred-NonRings
138.8638,21.842300415039062,1237667211584798872,0.1008158,Barred-NonRings
138.868,11.834699630737305,1237671260664168763,0.90129447,Barred-Rings
138.8724,58.074100494384766,1237651271890763941,0.11462931,Barred-NonRings
138.8935,62.96179962158203,1237663531338498180,0.64967954,Barred-Rings
138.8979,25.52779960632324,1237665127989313668,0.11750091,Barred-NonRings
138.9042,2.4756999015808105,1237654604242682084,0.18390095,Barred-NonRings
138.9089,41.97150039672852,1237657775007596669,0.07716768,Barred-NonRings
138.9101,65.76349639892578,1237663917346914809,0.0011947966,Barred-NonRings
138.9257,55.05080032348633,1237651190286647429,0.00080865633,Barred-NonRings
138.9391,39.43199920654297,1237658200203002109,0.73210824,Barred-Rings
138.9392,16.113800048828125,1237667782815580301,0.027774766,Barred-NonRings
138.9476,66.20089721679688,1237663917883916541,0.017268201,Barred-NonRings
138.955,32.48860168457031,1237661383306576187,0.00021784684,Barred-NonRings
138.957,13.838600158691406,1237670964848164993,0.0021060691,Barred-NonRings
138.977,20.92889976501465,1237667252923596845,0.49768725,Barred-NonRings
138.9928,-0.6467999815940857,1237650795143102892,0.07555541,Barred-NonRings
138.9948,56.18379974365234,1237651191360716929,0.17255661,Barred-NonRings
139.01,7.329999923706055,1237660412650389762,0.80471057,Barred-Rings
139.016,49.94860076904297,1237655107829039448,0.00017126524,Barred-NonRings
139.0171,19.648700714111328,1237667292652503189,0.53279364,Barred-Rings
139.0513,37.38159942626953,1237660343934189656,0.0008809713,Barred-NonRings
139.0542,35.877498626708984,1237660765915644114,0.027491206,Barred-NonRings
139.0617,63.74869918823242,1237663531875631204,0.59685457,Barred-Rings
139.0719,47.982398986816406,1237657771243143379,0.24941845,Barred-NonRings
139.107,0.871999979019165,1237650797290651867,0.00061550643,Barred-NonRings
139.1149,28.76129913330078,1237664837005607236,0.111130685,Barred-NonRings
139.122,58.93370056152344,1237651272427896948,0.32500798,Barred-NonRings
139.1342,5.50600004196167,1237658424081580355,0.017636383,Barred-NonRings
139.1402,15.17020034790039,1237667733952790793,0.12537198,Barred-NonRings
139.148,15.427000045776367,1237667781741838536,0.2668493,Barred-NonRings
139.1495,66.35169982910156,1237663917884047447,0.11480111,Barred-NonRings
139.1532,8.677900314331055,1237661064948613308,0.00014759661,Barred-NonRings
139.1533,29.91119956970215,1237664092903244036,0.10344523,Barred-NonRings
139.16,15.186200141906738,1237667733952790813,0.08800616,Barred-NonRings
139.165,27.37879943847656,1237664835394732280,0.00022496138,Barred-NonRings
139.1652,7.839600086212158,1237661063874805999,0.042679742,Barred-NonRings
139.1685,56.77230072021485,1237651191897784426,0.39343467,Barred-NonRings
139.1701,22.29789924621582,1237667254534471881,0.020615187,Barred-NonRings
139.176,0.2055999934673309,1237650796216975382,0.00035844656,Barred-NonRings
139.189,55.49020004272461,1237651250414747958,0.001261363,Barred-NonRings
139.2109,42.19279861450195,1237657775007727891,0.0140531985,Barred-NonRings
139.2132,25.42720031738281,1237665097388261585,0.0011809455,Barred-NonRings
139.2333,31.357200622558597,1237661381695766768,0.0027762358,Barred-NonRings
139.2418,29.111099243164062,1237664091829371046,0.00025370537,Barred-NonRings
139.244,6.879700183868408,1237660412113649901,0.45661628,Barred-NonRings
139.2659,16.90559959411621,1237667536391963053,0.0021811996,Barred-NonRings
139.267,20.0935001373291,1237667293189505241,0.004072195,Barred-NonRings
139.2674,46.41059875488281,1237657769632202886,0.46128905,Barred-NonRings
139.274,31.738300323486328,1237661382232768664,0.0099671725,Barred-NonRings
139.2742,18.48270034790039,1237667538539708555,0.15850589,Barred-NonRings
139.291,8.014900207519531,1237658493872374093,0.00017588338,Barred-NonRings
139.2997,30.449199676513672,1237664093440245929,0.47096547,Barred-NonRings
139.3202,19.90559959411621,1237667430093226386,0.00028681607,Barred-NonRings
139.3268,27.79850006103516,1237664835931799740,0.00015898298,Barred-NonRings
139.343,46.45180130004883,1237657769632202911,0.0001692772,Barred-NonRings
139.347,30.37619972229004,1237664668428927401,0.0033261294,Barred-NonRings
139.347,43.00350189208984,1237657630052253925,0.00014541249,Barred-NonRings
139.349,59.05199813842773,1237651272427962500,0.18233556,Barred-NonRings
139.3519,8.612000465393066,1237661064948678867,0.2917427,Barred-NonRings
139.3642,63.92839813232422,1237663549055631535,0.071215086,Barred-NonRings
139.3651,29.078500747680664,1237664091829371026,0.00015195433,Barred-NonRings
139.3759,19.57859992980957,1237667292652634243,0.14808357,Barred-NonRings
139.3788,3.997999906539917,1237654602095657099,0.7843296,Barred-Rings
139.3813,40.410099029541016,1237657874865520810,0.006197526,Barred-NonRings
139.3911,7.515100002288818,1237658493335503056,0.16199066,Barred-NonRings
139.3932,8.221199989318848,1237661064411808033,0.7268055,Barred-Rings
139.3955,65.94110107421875,1237663917347045531,0.10335839,Barred-NonRings
139.3962,23.81789970397949,1237667142329892966,0.006548661,Barred-NonRings
139.3998,60.91260147094727,1237651540313964678,0.13649987,Barred-NonRings
139.4071,7.683700084686279,1237660413187457230,0.30050927,Barred-NonRings
139.4181,26.142000198364254,1237665128526512424,0.03263572,Barred-NonRings
139.4257,63.61389923095703,1237663548518629577,0.0028161148,Barred-NonRings
139.4318,15.661999702453612,1237667734489858226,0.002138657,Barred-NonRings
139.4401,23.417800903320312,1237667141792956535,0.0002584375,Barred-NonRings
139.4428,38.355201721191406,1237660636526084270,0.07497928,Barred-NonRings
139.4492,20.11470031738281,1237667293189570848,0.005117379,Barred-NonRings
139.45,31.04050064086914,1237664093977313451,0.0758552,Barred-NonRings
139.4574,63.44770050048828,1237663548518629650,0.008693408,Barred-NonRings
139.4748,3.297100067138672,1237654601021915506,0.014691274,Barred-NonRings
139.4821,13.165800094604492,1237671262275174684,0.13687636,Barred-NonRings
139.499,50.002201080322266,1237655107829170309,0.00021878166,Barred-NonRings
139.5019,25.327600479125977,1237667143940767988,0.0011066563,Barred-NonRings
139.505,8.60509967803955,1237660669811163295,0.14066602,Barred-NonRings
139.51,20.29840087890625,1237667430630228158,0.52702385,Barred-Rings
139.5247,42.918701171875,1237657775544860822,0.17405011,Barred-NonRings
139.5278,2.7734999656677246,1237673709869531483,0.10608227,Barred-NonRings
139.535,65.60579681396484,1237663787962728538,0.0006249612,Barred-NonRings
139.5351,51.28060150146485,1237655108903240008,0.0003475878,Barred-NonRings
139.5637,63.77109909057617,1237663531875696767,0.8896064,Barred-Rings
139.5709,9.515899658203123,1237661068169904426,0.00022016927,Barred-NonRings
139.571,20.02720069885254,1237667430093357180,0.060994603,Barred-NonRings
139.581,17.138200759887695,1237667783889715317,0.032708235,Barred-NonRings
139.5851,64.04679870605469,1237663549055697092,0.08127093,Barred-NonRings
139.5893,16.399900436401367,1237667782815908020,0.10527937,Barred-NonRings
139.5911,50.779598236083984,1237655108366237857,0.008802484,Barred-NonRings
139.5979,15.89449977874756,1237667782278971596,0.024172606,Barred-NonRings
139.6044,62.68080139160156,1237663530801627262,0.010025716,Barred-NonRings
139.6048,9.10260009765625,1237661065485680885,0.00030294684,Barred-NonRings
139.61,28.059200286865234,1237664835931930655,0.8542441,Barred-Rings
139.6137,48.79560089111328,1237657771780341910,0.007267445,Barred-NonRings
139.6149,25.45509910583496,1237667143940833384,0.00010212335,Barred-NonRings
139.6166,65.60679626464844,1237663787962728668,0.00015571724,Barred-NonRings
139.623,25.9685001373291,1237665097925394503,0.3334057,Barred-NonRings
139.6267,12.859700202941896,1237671261738303726,0.14716896,Barred-NonRings
139.6351,11.460100173950195,1237671260127559953,0.14264089,Barred-NonRings
139.6379,30.524999618530277,1237664093440376919,0.38489455,Barred-NonRings
139.6499,11.001399993896484,1237661924478943512,0.17045844,Barred-NonRings
139.656,33.38809967041016,1237661383843840152,0.000106824285,Barred-NonRings
139.6611,14.78279972076416,1237668289613857040,0.009606082,Barred-NonRings
139.6624,50.01390075683594,1237654652032712862,0.84723455,Barred-Rings
139.6819,63.39239883422852,1237663531338694980,0.007852581,Barred-NonRings
139.684,14.349599838256836,1237668289076985864,0.0008614201,Barred-NonRings
139.7057,7.972000122070312,1237661063875068025,0.003904792,Barred-NonRings
139.7089,66.22899627685547,1237663788499796169,0.123803675,Barred-NonRings
139.7129,32.40420150756836,1237661382769901788,0.13277502,Barred-NonRings
139.7299,25.89419937133789,1237665127989706841,0.24975508,Barred-NonRings
139.7416,51.17770004272461,1237655108903239955,0.0069497097,Barred-NonRings
139.742,40.21609878540039,1237657874328715425,0.0037478625,Barred-NonRings
139.7465,67.09159851074219,1237663918421180614,0.0023104653,Barred-NonRings
139.7568,41.57659912109375,1237657628441444533,0.13776858,Barred-NonRings
139.757,15.051199913024902,1237667781205164211,0.04570692,Barred-NonRings
139.7648,48.72249984741211,1237657771780407407,0.6685092,Barred-Rings
139.7719,53.27830123901367,1237653613184745662,0.00019286125,Barred-NonRings
139.7724,62.9026985168457,1237663530801692992,0.0005371217,Barred-NonRings
139.7851,14.9822998046875,1237667781205164253,0.0013607298,Barred-NonRings
139.8022,27.6924991607666,1237664835395059974,0.00031264534,Barred-NonRings
139.814,34.477901458740234,1237664871359709266,0.0010229045,Barred-NonRings
139.8206,57.20610046386719,1237651191898046633,0.00048760447,Barred-NonRings
139.83,6.790599822998047,1237658492261892307,0.25866178,Barred-NonRings
139.837,37.16999816894531,1237660343397515389,0.12650035,Barred-NonRings
139.8419,42.89500045776367,1237657775544926448,0.13465114,Barred-NonRings
139.8533,57.09510040283203,1237651191898046587,0.8964509,Barred-Rings
139.859,65.5790023803711,1237663916810109184,0.19474645,Barred-NonRings
139.8591,22.020999908447266,1237667253997862981,0.062500305,Barred-NonRings
139.8667,52.19779968261719,1237654654180786353,0.1676459,Barred-NonRings
139.8687,51.76129913330078,1237654653643849853,0.18987525,Barred-NonRings
139.8722,1.430500030517578,1237673708258787560,0.21469176,Barred-NonRings
139.889,50.40639877319336,1237655107829367007,0.18797511,Barred-NonRings
139.8947,52.57699966430664,1237654381441515667,2.5010151e-05,Barred-NonRings
139.899,42.9718017578125,1237657775544991888,0.11097381,Barred-NonRings
139.901,62.38940048217773,1237663530264690881,0.055486266,Barred-NonRings
139.9011,40.58449935913086,1237657874865717455,0.068962514,Barred-NonRings
139.9043,15.3951997756958,1237667733953118538,0.0007170745,Barred-NonRings
139.9178,47.96480178833008,1237657633798160607,0.75418156,Barred-Rings
139.9218,55.57379913330078,1237651190286975164,0.022191076,Barred-NonRings
139.9281,60.06110000610352,1237651539240091667,0.010388064,Barred-NonRings
139.9298,63.88970184326172,1237663531875762369,0.032523513,Barred-NonRings
139.9358,46.824100494384766,1237657769632465063,0.10646912,Barred-NonRings
139.945,5.990799903869629,1237658424618844332,0.0001179418,Barred-NonRings
139.9453,10.46660041809082,1237661069243908303,0.73653495,Barred-Rings
139.9518,14.453100204467772,1237670965385494722,0.75737715,Barred-Rings
139.9534,63.18230056762695,1237663547981758595,0.00036338303,Barred-NonRings
139.9654,47.83369827270508,1237657770706468966,0.003872778,Barred-NonRings
139.9798,5.495999813079834,1237658299525955831,0.0001497957,Barred-NonRings
139.9817,22.58970069885254,1237667254534865087,0.14664355,Barred-NonRings
139.9881,43.55619812011719,1237657776081994012,0.09080506,Barred-NonRings
139.9947,33.11980056762695,1237661383307034861,0.00020523278,Barred-NonRings
139.9981,28.80970001220703,1237664879412117702,0.08185983,Barred-NonRings
139.9992,12.03849983215332,1237671260664692999,0.0014868035,Barred-NonRings
140.0011,58.98160171508789,1237651538166022420,0.0011234708,Barred-NonRings
140.0019,14.774900436401367,1237668289614053507,0.61505336,Barred-Rings
140.0077,44.115699768066406,1237657776618995942,0.039839216,Barred-NonRings
140.018,27.056299209594727,1237665098999464160,0.89239836,Barred-Rings
140.044,9.24940013885498,1237661065485877430,0.17523445,Barred-NonRings
140.0521,16.957599639892578,1237667783353041165,0.124791615,Barred-NonRings
140.0557,58.07210159301758,1237651252563083432,0.004682689,Barred-NonRings
140.066,42.374000549316406,1237657628978577570,0.16587994,Barred-NonRings
140.0759,14.06439971923828,1237670964848623998,0.00017765991,Barred-NonRings
140.076,55.551700592041016,1237651190287040632,0.27230403,Barred-NonRings
140.077,22.44529914855957,1237667211585323194,0.11486886,Barred-NonRings
